CSDUID,CSDNAME,Type,Price,Location,Bedrooms,Bathrooms,Hydro,Heat,Water,Size,Agreement Type,Population
3506008,Ottawa,1,1200,"45.3985597,-75.6896657",1,1,1,1,1,500,1,1071868
3506008,Ottawa,1,1759,"45.3641951,-75.7880696",1,1,1,1,1,560,1,1071868
3506008,Ottawa,1,1795,"45.3828207,-75.7394636",2,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1895,"45.41548,-75.68787",3,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1975,"45.4294624,-75.6825771",2,2,0,1,1,1000,1,1071868
3506008,Ottawa,1,1600,"45.452457,-75.5124524",1,1,0,0,1,1136.65079,1,1071868
3506008,Ottawa,1,1875,"45.4101969,-75.6770618",1,1,0,1,0,570,1,1071868
3506008,Ottawa,1,1250,"45.4338005,-75.6943028",1,1,0,0,1,600,1,1071868
3506008,Ottawa,1,1720,"45.3748767,-75.6495987",2,1,0,0,1,900,2,1071868
3506008,Ottawa,1,1800,"45.4372903,-75.661902",2,1,0,1,1,1900,1,1071868
3506008,Ottawa,1,1899,"45.4076746,-75.7065498",1,1,1,1,1,500,1,1071868
3506008,Ottawa,1,1875,"45.3681183,-75.7538149",3.5,1,0,0,1,1300,1,1071868
3506008,Ottawa,1,1850,"45.4410834,-75.6714679",2,2,0,1,1,900,1,1071868
3506008,Ottawa,1,1865,"45.4169897,-75.7076567",1,1,0,0,0,521,1,1071868
3506008,Ottawa,1,1979,"45.3539937,-75.7521967",3,1,0,1,0,1136.65079,1,1071868
3506008,Ottawa,1,1915,"45.4169897,-75.7076567",1,1,0,0,0,529,1,1071868
3506008,Ottawa,1,1750,"45.3689787,-75.7499739",2.5,1,0,0,1,1200,1,1071868
3506008,Ottawa,1,1400,"45.4283266,-75.6788355",1,1,0,1,1,800,1,1071868
3506008,Ottawa,1,1895,"45.4169897,-75.7076567",1,1,0,0,0,529,1,1071868
3506008,Ottawa,1,1600,"45.3556977,-75.7942288",2,1,0,0,0,900,1,1071868
3506008,Ottawa,1,1600,"45.441588,-75.6603075",3,1,1,1,1,1000,1,1071868
3506008,Ottawa,1,1825,"45.4169897,-75.7076567",1,1,0,0,0,528,1,1071868
3506008,Ottawa,1,1600,"45.3899469,-75.7521837",2,1,0,1,1,750,1,1071868
3506008,Ottawa,1,1815,"45.4169897,-75.7076567",1,1,0,0,0,528,1,1071868
3506008,Ottawa,1,1659,"45.3625023,-75.7959126",2,1,0,0,0,575,1,1071868
3506008,Ottawa,1,1435,"45.3888859,-75.6290759",1,1,0,1,1,540,1,1071868
3506008,Ottawa,1,1720,"45.4311999,-75.68067",0.5,1,0,0,0,486,1,1071868
3506008,Ottawa,1,1875,"45.3681183,-75.7538149",3.5,1,0,0,1,1300,1,1071868
3506008,Ottawa,1,1175,"45.4069001,-75.7263102",1,1,0,1,1,400,1,1071868
3506008,Ottawa,1,1800,"45.363406,-75.6346837",2.5,1,0,0,1,1000,1,1071868
3506008,Ottawa,1,1819,"45.3662719,-75.7850256",2,1,0,0,1,785,1,1071868
3506008,Ottawa,1,1450,"45.4313663,-75.6679343",1,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1820,"45.4313663,-75.6679343",2,2,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1500,"45.4065788,-75.7128887",1,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1400,"45.4311787,-75.6815986",1,1,0,1,1,480,2,1071868
3506008,Ottawa,1,1700,"45.3924989,-75.7505455",1,1,1,1,1,500,1,1071868
3506008,Ottawa,1,1399,"45.4184359,-75.6957871",1,1,0,1,1,620,1,1071868
3506008,Ottawa,1,1739,"45.413308,-75.6955141",1,1,0,1,1,742,1,1071868
3506008,Ottawa,1,1549,"45.4147705,-75.7072778",2,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1770,"45.3517691,-75.6830156",2,1,0,0,1,850,1,1071868
3506008,Ottawa,1,1250,"45.4035262,-75.6928999",0.5,1,1,1,1,350,1,1071868
3506008,Ottawa,1,1200,"45.4271346,-75.6803245",1,1,0,1,1,650,1,1071868
3506008,Ottawa,1,1400,"45.4167209,-75.6992008",1,1,1,1,1,600,1,1071868
3506008,Ottawa,1,1250,"45.4420436,-75.6410431",0.5,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1150,"45.4420436,-75.6410431",0.5,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1395,"45.4120403,-75.7062953",0.5,1,1,1,1,400,1,1071868
3506008,Ottawa,1,1075,"45.3760994,-75.7327635",1,1,0,0,1,1136.65079,1,1071868
3506008,Ottawa,1,1350,"45.3572883,-75.8023335",2,1,0,1,1,699,1,1071868
3506008,Ottawa,1,1900,"45.4327083,-75.6784985",2,1,1,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1850,"45.4436515,-75.5405882",3,1,1,1,1,900,1,1071868
3506008,Ottawa,1,950,"45.4139464,-75.7011308",1,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1288,"45.3564383,-75.7511376",1,1,0,0,0,600,1,1071868
3506008,Ottawa,1,1450,"45.294218,-75.8569441",1,1,1,1,1,800,2,1071868
3506008,Ottawa,1,1275,"45.346015,-75.6327305",1,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1149,"45.4136463,-75.7073062",0.5,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1800,"45.2363952,-75.6973901",2,1,0,0,1,1100,1,1071868
3506008,Ottawa,1,1450,"45.4424242,-75.6645025",2,1,0,1,1,900,1,1071868
3506008,Ottawa,1,1450,"45.4187541,-75.6959425",1,1,0,1,1,500,1,1071868
3506008,Ottawa,1,1295,"45.404187,-75.730069",1.5,1,0,1,1,720,1,1071868
3506008,Ottawa,1,1500,"45.4801712,-75.4729414",1,1,1,1,1,700,1,1071868
3506008,Ottawa,1,1900,"45.4021017,-75.7329317",1.5,1,1,1,1,660,1,1071868
3506008,Ottawa,1,1749,"45.4273864,-75.6844968",1,1,0,1,1,672,1,1071868
3506008,Ottawa,1,1250,"45.438007,-75.664712",1,1,0,1,1,600,1,1071868
3506008,Ottawa,1,1250,"45.4417277,-75.6756814",0.5,1,1,1,1,400,2,1071868
3506008,Ottawa,1,1150,"45.4209448,-75.7011607",1,1,0,1,1,500,1,1071868
3506008,Ottawa,1,1850,"45.4100983,-75.714992",2,1,0,0,1,1136.65079,1,1071868
3506008,Ottawa,1,1850,"45.3735145,-75.7081051",2,1,0,1,1,900,1,1071868
3506008,Ottawa,1,1900,"45.427734,-75.6861245",1.5,1,0,1,1,650,1,1071868
3506008,Ottawa,1,2300,"45.4314321,-75.6155503",2,1.5,0,0,1,1200,1,1071868
3506008,Ottawa,1,2400,"45.3923949,-75.7568095",1.5,1,0,1,1,700,1,1071868
3506008,Ottawa,1,2349,"45.3129379,-75.9145672",2,2,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,2300,"45.4295352,-75.6819515",1,1,0,1,1,650,1,1071868
3506008,Ottawa,1,2980,"45.4399434,-75.6644643",4,1.5,1,1,1,1000,1,1071868
3506008,Ottawa,1,2295,"45.4268272,-75.6539909",2.5,2,0,0,1,1500,1,1071868
3506008,Ottawa,1,2929,"45.3692033,-75.7454897",4,2,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,2700,"45.4308789,-75.6153313",2,2.5,0,0,1,1600,1,1071868
3506008,Ottawa,1,2578,"45.27763,-75.86303",3,2,0,0,1,1172,1,1071868
3506008,Ottawa,1,2390,"45.4192238,-75.6948842",2,2,0,1,1,885,1,1071868
3506008,Ottawa,1,1495,"45.3519709,-75.772317",2,1,1,1,1,850,1,1071868
3506008,Ottawa,1,1329,"45.3957847,-75.6225636",1,1,0,0,1,600,1,1071868
3506008,Ottawa,1,1850,"45.42806,-75.68669",0.5,1,1,1,1,350,1,1071868
3506008,Ottawa,1,1750,"45.42806,-75.68669",0.5,1,1,1,1,340,1,1071868
3506008,Ottawa,1,1800,"45.42806,-75.68669",0.5,1,1,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1800,"45.42806,-75.68669",0.5,1,1,1,1,325,1,1071868
3506008,Ottawa,1,1800,"45.42806,-75.68669",0.5,1,1,1,1,300,1,1071868
3506008,Ottawa,1,1600,"45.42806,-75.68669",1,1,1,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1595,"45.2798783,-75.6848755",1,1,0,1,1,800,1,1071868
3506008,Ottawa,1,1849,"45.4166723,-75.690458",1,1,0,1,1,695,1,1071868
3506008,Ottawa,1,1650,"45.4187128,-75.643048",2,1,0,0,1,1136.65079,1,1071868
3506008,Ottawa,1,1600,"45.4169438,-75.6868811",0.5,1,1,1,1,300,2,1071868
3506008,Ottawa,1,1560,"45.3784807,-75.7336771",2,1,0,0,1,750,1,1071868
3506008,Ottawa,1,1800,"45.3689787,-75.7499739",3,1,0,0,1,1200,1,1071868
3506008,Ottawa,1,1795,"45.3677507,-75.7848766",2,1,0,0,1,1136.65079,1,1071868
3506008,Ottawa,1,1499,"45.3662719,-75.7850256",1,1,0,0,1,525,1,1071868
3506008,Ottawa,1,1750,"45.4248802,-75.6446666",1,1,1,1,1,720,1,1071868
3506008,Ottawa,1,1799,"45.360848,-75.7187094",2,2,0,0,0,855,1,1071868
3506008,Ottawa,1,1750,"45.4120821,-75.6766662",1,1,1,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1900,"45.3474217,-75.7293009",1,1,0,0,1,1136.65079,1,1071868
3506008,Ottawa,1,1759,"45.3493322,-75.7701042",2,1,0,1,1,928,1,1071868
3506008,Ottawa,1,1379,"45.409686,-75.6568335",1,1,1,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1700,"45.3749657,-75.6614515",2,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,999,"45.4297809,-75.6900439",0.5,1,0,1,1,420,1,1071868
3506008,Ottawa,1,1100,"45.430385,-75.6794933",0.5,1,1,1,1,200,1,1071868
3506008,Ottawa,1,1695,"45.4255273,-75.6743421",1.5,1,1,1,1,450,1,1071868
3506008,Ottawa,1,1199,"45.3627669,-75.7435187",1,1,0,0,1,650,1,1071868
3506008,Ottawa,1,1625,"45.4273864,-75.6844968",1,1,0,1,1,653,1,1071868
3506008,Ottawa,1,1550,"45.4104392,-75.707734",2,1,0,1,1,700,1,1071868
3506008,Ottawa,1,1839,"45.3741913,-75.7800934",2,1,0,0,1,800,1,1071868
3506008,Ottawa,1,1105,"45.4295352,-75.6819515",1,1,0,0,1,1000,1,1071868
3506008,Ottawa,1,1495,"45.4309637,-75.6890615",1,1,1,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1950,"45.3822089,-75.6749984",2,1,0,0,1,900,1,1071868
3506008,Ottawa,1,1496,"45.3981722,-75.6214032",1,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1780,"45.3981722,-75.6214032",2,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1149,"45.4336013,-75.6918844",0.5,1,0,1,1,359,1,1071868
3506008,Ottawa,1,1199,"45.4313222,-75.6836524",0.5,1,0,1,1,373,1,1071868
3506008,Ottawa,1,1775,"45.4307293,-75.6105873",1,1,0,0,0,630,1,1071868
3506008,Ottawa,1,1979,"45.3662719,-75.7850256",2,1,0,0,1,795,1,1071868
3506008,Ottawa,1,1285,"45.4063291,-75.7045025",0.5,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1450,"45.4315788,-75.6662806",1,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1450,"45.4063291,-75.7045025",1,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1459,"45.4455868,-75.647907",2,1,0,1,1,662,1,1071868
3506008,Ottawa,1,1245,"45.3737045,-75.7355265",1,1,0,0,0,1136.65079,1,1071868
3506008,Ottawa,1,1400,"45.397424,-75.6215607",2,1,0,0,0,1136.65079,1,1071868
3506008,Ottawa,1,1100,"45.4112809,-75.6911011",0.5,1,0,0,0,1136.65079,1,1071868
3506008,Ottawa,1,1709,"45.3493322,-75.7701042",2,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1799,"45.4466502,-75.6321326",2,1,0,1,1,854,1,1071868
3506008,Ottawa,1,1831,"45.346694,-75.8135607",2,1,0,1,1,863,1,1071868
3506008,Ottawa,1,1300,"45.4318957,-75.6794535",1,1,0,0,0,1136.65079,1,1071868
3506008,Ottawa,1,1650,"45.3776505,-75.7753805",1,1,0,1,0,500,1,1071868
3506008,Ottawa,1,1389,"45.4273864,-75.6844968",1,1,0,1,1,824,1,1071868
3506008,Ottawa,1,1300,"45.3891945,-75.6183238",1,1,1,1,1,500,1,1071868
3506008,Ottawa,1,1799,"45.3790616,-75.7281385",2,1,0,0,1,573,1,1071868
3506008,Ottawa,1,825,"45.4115203,-75.7051642",0.5,1,0,1,1,330,1,1071868
3506008,Ottawa,1,1689,"45.4273864,-75.6844968",1,1,0,1,1,744,1,1071868
3506008,Ottawa,1,1700,"45.4148672,-75.7003911",1,1,0,1,1,550,1,1071868
3506008,Ottawa,1,1600,"45.444164,-75.6569802",2,1,1,1,1,900,1,1071868
3506008,Ottawa,1,1500,"45.4329005,-75.6457587",1,1,1,1,1,600,1,1071868
3506008,Ottawa,1,1250,"45.3820062,-75.7371927",1,1,1,1,1,400,1,1071868
3506008,Ottawa,1,1739,"45.4061982,-75.7053682",1,1,0,1,1,482,1,1071868
3506008,Ottawa,1,1699,"45.34373,-75.7796456",1,1,0,1,1,593,1,1071868
3506008,Ottawa,1,1639,"45.4273864,-75.6844968",1,1,0,1,1,649,1,1071868
3506008,Ottawa,1,1839,"45.3548104,-75.7306314",2,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1600,"45.3587685,-75.7109041",1,1,1,1,1,400,1,1071868
3506008,Ottawa,1,1705,"45.34373,-75.7796456",1,1,0,1,1,593,1,1071868
3506008,Ottawa,1,1545,"45.3677507,-75.7848766",1,1,0,0,1,1136.65079,1,1071868
3506008,Ottawa,1,1645,"45.3987596,-75.6148738",1,1,0,1,1,651,1,1071868
3506008,Ottawa,1,1549,"45.3789611,-75.7276026",1,1,0,1,1,433,1,1071868
3506008,Ottawa,1,1349,"45.4133791,-75.686242",0.5,1,0,1,1,311,1,1071868
3506008,Ottawa,1,1725,"45.4292658,-75.6791257",1,1,0,1,1,555,1,1071868
3506008,Ottawa,1,1849,"45.41951,-75.68699",1,1,0,1,1,400,1,1071868
3506008,Ottawa,1,1450,"45.2277692,-75.4147389",2,1,0,0,1,1136.65079,1,1071868
3506008,Ottawa,1,1850,"45.3878903,-75.6230597",2,1,1,1,1,865,1,1071868
3506008,Ottawa,1,1899,"45.3692033,-75.7454897",2,1.5,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,889,"45.3541126,-75.7469685",1,1,0,0,0,1136.65079,2,1071868
3506008,Ottawa,1,1889,"45.4020236,-75.6652683",2,1,0,0,0,1136.65079,1,1071868
3506008,Ottawa,1,1700,"45.4414163,-75.666054",2,1,0,0,0,1136.65079,1,1071868
3506008,Ottawa,1,1650,"45.4111921,-75.6761544",0.5,1,1,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1650,"45.4257625,-75.6854041",1,1,0,1,1,650,1,1071868
3506008,Ottawa,1,1100,"45.4209448,-75.7011607",1,1,0,0,1,600,1,1071868
3506008,Ottawa,1,757,"45.3684428,-75.6838899",1,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1400,"45.4294527,-75.6888567",1,1,0,0,0,1136.65079,1,1071868
3506008,Ottawa,1,1600,"45.4716061,-75.5295819",1,1,0,1,1,500,1,1071868
3506008,Ottawa,1,1500,"45.4023459,-75.7034872",1,1,0,1,1,1500,1,1071868
3506008,Ottawa,1,925,"45.3725582,-75.6569543",1,1,1,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1550,"45.3931982,-75.7277435",2,1,0,0,1,910,1,1071868
3506008,Ottawa,1,1495,"45.4199156,-75.6989661",0.5,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1950,"45.4378016,-75.6600329",2,1,1,1,1,800,1,1071868
3506008,Ottawa,1,1589,"45.3538011,-75.7547166",1,1,0,0,0,1136.65079,1,1071868
3506008,Ottawa,1,1729,"45.363368,-75.7299241",2,1.5,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1550,"45.3318735,-75.749009",1,1,0,1,1,700,1,1071868
3506008,Ottawa,1,1200,"45.4000049,-75.6225631",0.5,1,0,0,0,1136.65079,1,1071868
3506008,Ottawa,1,1898,"45.27763,-75.86303",1,1,0,0,1,595,1,1071868
3506008,Ottawa,1,1665,"45.4169897,-75.7076567",0.5,1,0,0,0,427,1,1071868
3506008,Ottawa,1,1725,"45.4169897,-75.7076567",0.5,1,0,0,0,499,1,1071868
3506008,Ottawa,1,1879,"45.4169897,-75.7076567",1,1,0,0,0,521,1,1071868
3506008,Ottawa,1,1675,"45.4169897,-75.7076567",0.5,1,0,0,0,427,1,1071868
3506008,Ottawa,1,1250,"45.3984899,-75.6939641",0.5,1,1,1,1,550,1,1071868
3506008,Ottawa,1,1300,"45.430927,-75.6814229",0.5,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1500,"45.430927,-75.6814229",1,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1450,"45.430927,-75.6814229",1,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1800,"45.430927,-75.6814229",1,1,1,1,1,500,1,1071868
3506008,Ottawa,1,1550,"45.430927,-75.6814229",1,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1575,"45.430927,-75.6814229",1,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1495,"45.3657338,-75.7795953",1,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1490,"45.3502564,-75.646853",1,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1465,"45.3854983,-75.7345003",1,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1729,"45.4433862,-75.6747118",1,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1839,"45.3432625,-75.7871816",2,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1675,"45.4049887,-75.6830199",1,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1485,"45.3864039,-75.6732498",1,1,0,0,1,1136.65079,1,1071868
3506008,Ottawa,1,1565,"45.3555338,-75.7978369",1,1,0,0,1,1136.65079,1,1071868
3506008,Ottawa,1,1550,"45.4151321,-75.6901398",1,1,0,1,1,600,1,1071868
3506008,Ottawa,1,1895,"45.3812876,-75.7480329",2,1,0,1,1,950,1,1071868
3506008,Ottawa,1,1549,"45.3781103,-75.726051",1,1,0,1,1,617,1,1071868
3506008,Ottawa,1,1499,"45.4686056,-75.5274598",2,1,0,0,0,1136.65079,1,1071868
3506008,Ottawa,1,1750,"45.4280323,-75.6848617",1,1,0,0,1,1136.65079,1,1071868
3506008,Ottawa,1,1779,"45.34373,-75.7796456",1,1,0,1,1,714,1,1071868
3506008,Ottawa,1,1659,"45.34373,-75.7796456",1,1,0,1,1,625,1,1071868
3506008,Ottawa,1,1209,"45.3755799,-75.6539223",1,1,0,0,0,637,1,1071868
3506008,Ottawa,1,1300,"45.4162418,-75.687346",1.5,1,0,0,1,1136.65079,1,1071868
3506008,Ottawa,1,1350,"45.3730254,-75.7557418",0.5,1,1,1,1,900,1,1071868
3506008,Ottawa,1,1500,"45.4375788,-75.6648943",3,1,0,1,1,1000,1,1071868
3506008,Ottawa,1,1879,"45.4172184,-75.7034161",1,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1419,"45.4012886,-75.7284484",1,1,0,1,0,557,1,1071868
3506008,Ottawa,1,1595,"45.4344148,-75.6758739",3.5,1,1,1,1,1300,1,1071868
3506008,Ottawa,1,1595,"45.4334412,-75.6875427",2.5,1,1,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1450,"45.442907,-75.6723946",1,1,1,0,1,800,1,1071868
3506008,Ottawa,1,1095,"45.3470756,-75.633398",1,1,0,0,1,350,1,1071868
3506008,Ottawa,1,1350,"45.4367844,-75.6062418",0.5,1,1,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1800,"45.3940333,-75.6567071",2,1,1,1,1,1000,2,1071868
3506008,Ottawa,1,1749,"45.4172184,-75.7034161",0.5,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1450,"45.4092182,-75.6877131",1,1,0,0,1,1136.65079,1,1071868
3506008,Ottawa,1,1349,"45.4027032,-75.6647202",1,1,0,1,0,500,1,1071868
3506008,Ottawa,1,1509,"45.3957847,-75.6225636",2,1,0,0,1,750,1,1071868
3506008,Ottawa,1,1625,"45.4454263,-75.6324759",2,2,0,0,1,1136.65079,1,1071868
3506008,Ottawa,1,1450,"45.4454263,-75.6324759",1,1,0,0,1,1136.65079,1,1071868
3506008,Ottawa,1,1449,"45.4455868,-75.647907",2,1,0,1,1,800,1,1071868
3506008,Ottawa,1,1569,"45.3539937,-75.7521967",1,1,0,1,0,1136.65079,1,1071868
3506008,Ottawa,1,1759,"45.33326,-75.8020163",1,1,0,0,0,1136.65079,1,1071868
3506008,Ottawa,1,1339,"45.4027032,-75.6647202",1,1,0,1,0,650,1,1071868
3506008,Ottawa,1,3870,"45.31639,-75.93266",1,1,1,1,1,700,2,1071868
3506008,Ottawa,1,2025,"45.424655,-75.6283747",2,2,0,0,1,878,1,1071868
3506008,Ottawa,1,2200,"45.4155074,-75.6966377",2,1,0,0,1,1136.65079,1,1071868
3506008,Ottawa,1,2350,"45.4115087,-75.6932366",3,2,0,1,1,1300,1,1071868
3506008,Ottawa,1,1990,"45.3436681,-75.7248226",2,1,0,0,1,841,1,1071868
3506008,Ottawa,1,2700,"45.3684011,-75.7230837",4.5,2,1,1,1,1700,1,1071868
3506008,Ottawa,1,1995,"45.3490647,-75.7806918",3,1,0,0,1,1250,2,1071868
3506008,Ottawa,1,2100,"45.4328101,-75.6929053",2,1,0,1,1,850,1,1071868
3506008,Ottawa,1,2195,"45.4388138,-75.6607768",3.5,1,0,0,0,1200,1,1071868
3506008,Ottawa,1,2000,"45.4266658,-75.6098264",2,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,2200,"45.4132915,-75.6854085",1,1,1,1,1,500,2,1071868
3506008,Ottawa,1,2279,"45.4019518,-75.6871621",1,1,0,1,0,527,1,1071868
3506008,Ottawa,1,3499,"45.4019518,-75.6871621",2,1,0,1,0,763,1,1071868
3506008,Ottawa,1,2349,"45.3693864,-75.8012122",3,1,0,0,0,1000,1,1071868
3506008,Ottawa,1,2995,"45.3660798,-75.7035211",5,2,0,0,0,2000,1,1071868
3506008,Ottawa,1,2350,"45.4139016,-75.7073896",2,1,0,1,0,1136.65079,1,1071868
3506008,Ottawa,1,2278,"45.27763,-75.86303",2,2,0,0,1,943,1,1071868
3506008,Ottawa,1,3200,"45.4033638,-75.7027316",4,2,1,1,1,1136.65079,1,1071868
3506008,Ottawa,1,2249,"45.425829,-75.682148",4,1,0,1,1,756,1,1071868
3506008,Ottawa,1,2395,"45.4163201,-75.7018707",3,1,0,1,1,1200,1,1071868
3506008,Ottawa,1,2300,"45.4357989,-75.6572121",2,2,0,0,1,850,1,1071868
3506008,Ottawa,1,2295,"45.4750552,-75.5093199",3,2,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,3000,"45.4114855,-75.6630952",2,2,0,0,1,1400,1,1071868
3506008,Ottawa,1,2275,"45.3519727,-75.6655972",3,1.5,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,2850,"45.4063569,-75.7299957",2,1,0,0,1,1136.65079,1,1071868
3506008,Ottawa,1,2600,"45.4063569,-75.7299957",2,1,0,0,1,1136.65079,1,1071868
3506008,Ottawa,1,2595,"45.4613379,-75.5387615",3,1,0,0,0,1136.65079,1,1071868
3506008,Ottawa,1,1998,"45.3919916,-75.7441907",3,1,0,1,1,1500,1,1071868
3506008,Ottawa,1,2200,"45.4013612,-75.6876072",1,1,0,1,1,684,1,1071868
3506008,Ottawa,1,2200,"45.4505063,-75.5981142",2,1,1,1,1,900,1,1071868
3506008,Ottawa,1,2650,"45.3670242,-75.7718807",3,2.5,0,0,0,1700,1,1071868
3506008,Ottawa,1,2100,"45.4290404,-75.6408007",3,1,1,1,1,1200,1,1071868
3506008,Ottawa,1,1850,"45.4190573,-75.6944604",1,1,0,0,1,1136.65079,1,1071868
3506008,Ottawa,1,1895,"45.4282507,-75.6829812",2.5,1,0,1,1,1000,1,1071868
3506008,Ottawa,1,1750,"45.4232582,-75.6594437",2,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1299,"45.4277085,-75.6828166",0.5,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1350,"45.4097304,-75.7048928",1,1,1,1,1,500,1,1071868
3506008,Ottawa,1,1600,"45.3297172,-75.7537404",1.5,1,1,1,1,1000,1,1071868
3506008,Ottawa,1,1600,"45.3623246,-75.7931771",0.5,1,0,0,0,750,1,1071868
3506008,Ottawa,1,1350,"45.406097,-75.7007181",3,1,1,1,1,750,1,1071868
3506008,Ottawa,1,1749,"45.417828,-75.6932769",1,1,0,1,1,655,1,1071868
3506008,Ottawa,1,1675,"45.3914779,-75.6140641",2,1,0,0,0,1136.65079,1,1071868
3506008,Ottawa,1,1450,"45.4067522,-75.7040957",1,1,0,1,1,550,1,1071868
3506008,Ottawa,1,1250,"45.4143782,-75.7009985",0.5,1,0,1,1,350,1,1071868
3506008,Ottawa,1,1779,"45.3790054,-75.647975",1.5,1,0,1,0,755,1,1071868
3506008,Ottawa,1,1450,"45.4145018,-75.6960513",1,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1450,"45.4145018,-75.6960513",1,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1499,"45.3349915,-75.7679776",1,1,0,0,0,1136.65079,1,1071868
3506008,Ottawa,1,1249,"45.43259,-75.6546536",1,1,0,1,1,533,1,1071868
3506008,Ottawa,1,1249,"45.43259,-75.6546536",1,1,0,1,1,533,1,1071868
3506008,Ottawa,1,1850,"45.4280323,-75.6848617",1,1,0,0,1,1136.65079,1,1071868
3506008,Ottawa,1,1850,"45.4190573,-75.6944604",1,1,1,1,0,1136.65079,1,1071868
3506008,Ottawa,1,1850,"45.4190573,-75.6944604",1,1,0,0,1,1136.65079,1,1071868
3506008,Ottawa,1,1550,"45.4302437,-75.6807724",1,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1550,"45.4121606,-75.6907901",2,1,0,0,1,750,1,1071868
3506008,Ottawa,1,1800,"45.3243931,-75.6048116",1,1,1,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1295,"45.35387,-75.3554",1.5,1,1,1,1,800,1,1071868
3506008,Ottawa,1,1800,"45.4163532,-75.7047202",2,1,0,0,1,850,1,1071868
3506008,Ottawa,1,1699,"45.2288767,-75.6249745",2,1,1,1,1,1100,1,1071868
3506008,Ottawa,1,1450,"45.4247697,-75.6648871",1,1,0,1,1,1000,1,1071868
3506008,Ottawa,1,1885,"45.4169897,-75.7076567",1,1,0,0,0,521,1,1071868
3506008,Ottawa,1,2900,"45.3977538,-75.6859884",2,1.5,0,0,1,1136.65079,1,1071868
3506008,Ottawa,1,2800,"45.4264852,-75.6866723",4,2,1,1,1,1500,1,1071868
3506008,Ottawa,1,2825,"45.4001384,-75.706827",2,2,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,2500,"45.3966614,-75.749984",2,2,0,1,1,963,1,1071868
3506008,Ottawa,1,3200,"45.4057697,-75.7287413",2.5,2,0,1,1,1136.65079,1,1071868
